original_shape2D_Elongation,original_shape2D_MajorAxisLength,original_shape2D_MaximumDiameter,original_shape2D_MeshSurface,original_shape2D_MinorAxisLength,original_shape2D_Perimeter,original_shape2D_PerimeterSurfaceRatio,original_shape2D_PixelSurface,original_shape2D_Sphericity,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_JointAverage,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_Imc1,original_glcm_Imc2,original_glcm_Idm,original_glcm_Idmn,original_glcm_Id,original_glcm_Idn,original_glcm_InverseVariance,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_ZoneEntropy,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
-0.534278551705316,-0.01767525751499639,0.0004030101352868317,-0.005938412483374813,0.023252905887294065,-0.010343982996388251,0.014848204535534924,-0.006105375244458569,0.34047654867443383,0.006988039734014026,-0.01610276190608867,-0.042321961488447586,-0.012195317851205194,0.0009843215673013704,-0.003218942132608059,-0.004269704906966258,-0.013439400670086392,-0.004157953635615718,0.009868701908945017,-0.00977816274149172,-0.012476470304661993,0.0011597649876238694,-0.021066755484294285,0.026750298107275153,-0.005950056893304336,-0.022472938349494098,-0.004067988959564628,-0.006900865941612749,-0.02161284768656514,-0.028811326522827717,-0.010985998858119211,-0.015690654657926746,-0.05698387557794542,0.0013998147800782174,-0.001526928745447063,-0.010357078593119236,-0.001751357488833514,-0.012047916968174746,-0.0005370870616473168,-0.006740344451408405,-0.003657518682578545,-0.010898840767256937,-4.276963763156362e-05,-0.009061546494438192,-0.007029777590251419,0.006299014104762033,-0.00685333649180638,-0.006763466961522302,0.0025137539984379574,0.037487225879975127,0.004150864263514314,0.006467516274103403,-0.00887841537972852,-0.08744061991894708,0.0022092029754399,0.006680238979966049,-0.006544498838667184,-0.013678125631221366,0.008576182917981389,-0.0009522530283272497,-0.0075734774486765945,-0.01636488743557726,0.02944622939678109,0.03192799025406316,0.0015490678779179086,0.019750094145831745,0.008307164490650013,-0.014431041265403073,-0.017777330585657582,-0.006134713101606629,-0.009815600453836955,0.001840849397238756,-0.020251129122418603,-0.010331668413034609,-0.004072802048519847,-0.03356559999493994,-0.002347692197120035,6.263599728722229e-05,-0.006120008476806041,-0.012187516793848519,0.005589680011877726,-0.0198787803496714,-0.00722155178738052,-0.009661202919207058,-0.04914705704677687,-0.0007784386435915233
0.08009019231874223,0.015930172952680042,0.0025561033827364832,0.006254678074768237,0.015451789751984277,0.01717264736701479,0.032650230528187656,0.003466867031908257,0.2270056797900416,0.010387002593730096,0.014528595037527693,0.03532458627698276,0.00030544208736635006,0.004813596057707799,0.0011168887678669652,0.004667666324089268,0.0023260562047777043,0.03102648165378318,0.019519364514031353,-0.0032844160763369195,0.020661908090828913,9.998191176919193e-05,0.033889365405979414,-0.0499372184551235,0.0015007849613552211,0.020253133661721618,0.006092578511691548,0.004330545316913122,0.00398444159515035,-0.015528434419894191,0.002678856135635668,0.023147739946590456,0.004831201766943447,-0.0018898022728253284,-0.0017977050705486552,0.0273098682859322,-0.0010735199777123833,0.0014176237317735354,0.008071703048840384,0.00010143167557001376,0.0030772241952980303,0.008443253459955006,0.016911809316760444,0.011974657268983583,0.0022069897559525305,-0.005061981615117282,0.000986408896303658,0.0040501414458397325,0.006217288330342958,-0.012078591982848608,-0.009403966533784057,-0.005024952210524273,-0.009495040470612687,-0.058188818368181384,0.0006167558035588582,0.002518243936570831,0.013834977428616401,0.01833798983363676,0.03192069916055832,-0.0057228265865996684,0.005436595240906784,0.010244210828149808,-0.021465803246910508,-0.03377290708561483,0.006366210061618994,-0.02611020996532317,0.026320067362631934,0.0025518055671282136,0.003022978059877506,-0.010710339627308827,-0.0072368768077249995,0.0031939145788329633,0.004055844661299348,0.008428797155281283,-0.01120215601921585,0.01832001647218906,0.00798527924051974,0.007441433198810608,-0.0007375911702855661,0.0030718999368153795,-0.001448477800263772,0.015582480392559325,0.013517664947071071,0.018339035980546925,0.06085648754539777,0.005704470061195365
-0.11799915787868497,0.0117622516983029,0.0028635506719622544,0.00934316281539209,-0.021795559191884088,-0.08050607157569253,-0.09860064616414113,0.0013177906279654005,0.1204008155099165,0.003183342252902755,-0.0028316238271469773,0.034119741772895146,0.003100912524525326,0.0010146987154460176,-0.013501410819460321,0.009537646451003464,-0.005537651451251338,0.01460003920913283,0.008062659336757037,0.0004090382429885269,0.01165522282115534,0.00515201571724341,0.011718121253250838,0.032897648373192465,-0.008328974559547371,-0.007546227736384068,0.001290490058557671,-2.6790069367261807e-06,0.0012483549205367947,0.009422096420016558,-0.005095563876973016,-0.002311040735638127,0.017771914326811036,0.0034675898735503936,-0.0020784697373434045,0.001838697946395757,0.0020474446257161332,0.0012576370472876684,-0.011342665997034911,-0.0027751506043468656,0.0017109885908927582,0.00018189262258677777,-5.082584850043878e-05,-0.009418357738732182,-0.003268672221939618,-0.01499979201845823,-0.008017844985017415,-0.005389162600042594,-0.004582168049184411,-0.00010137086219307488,0.0005562596584830781,-0.006851230958722186,0.00013233402110755286,0.020334688215918013,-0.001612816665485785,-0.010118268706990736,-0.016196456295894227,0.011339912790864378,-0.0340095308541113,0.0069583308762239185,-0.01894285408957672,0.01261228191354239,0.024532029675871866,-0.01991920520382928,0.0010966463422000044,0.023916447445696175,-0.016710481500449573,-9.308995517759455e-06,-0.0005540159867422064,0.0056858533184022475,0.01551097512845126,0.002356619963926906,-0.0009316345123096078,-0.000705756131617458,0.005321264160139482,0.005626452349137759,-0.006762357643008711,-0.0119474438589057,0.007933364577541615,0.005523577792043936,-0.0008763039646579343,-0.010751651341972876,-0.005280400427141704,0.014438911770522018,-0.013452286382840599,-0.00382853016975926
0.45860812832510794,0.022548863730109527,0.010549856130283941,0.0053982760864480445,0.0005637409267924189,0.0484658371727848,0.062323288097289965,0.001738600291128777,0.278480509313665,0.000525744787701086,0.004938191066410616,0.02748086952474659,0.00033223633308249954,0.006338569542419252,-0.0004135667775733271,0.0036456479731730137,0.0005469041768628265,-0.0031631096050868473,0.008833110142546102,0.024128635151469773,0.02361862420091342,0.0007107032637521179,-0.0023010754506855254,-0.005803655410091218,0.0012108896297009294,0.011847330230370861,0.003169432082609706,-0.001995350176675946,0.006611927315701256,-0.008495853122351982,0.006179803325950512,0.00044099538675171,0.011237863403655249,0.009462060878737143,0.0061180000409971486,0.0026253669622966092,0.0013260148543193643,-0.0008771651728783781,-0.001048913908434472,-0.0015560475123226791,0.0031008001941636907,0.00895214767623665,0.0007343496671967268,-0.0056722863823383315,0.004027359943120642,0.0050255076203475,-0.0008436955795110018,0.00317722395980693,0.0050285495403259925,-0.012882291099549897,-0.007650201980463267,-0.0028657736571800108,0.0057478276157193284,0.01836611844986254,0.0024958009610142806,-0.002451751200049791,0.0029711596268895135,0.02051508827818627,0.025563810952689805,0.004835518020792062,0.005551189828524847,0.002917333574555432,-0.0024687888313535515,0.01759736986201239,0.0011806507459852606,-0.014435639316577866,-0.002244205796779036,0.002913220176704622,0.004013433574202145,0.009568197668386591,-0.0019155671492250151,0.003912396137612281,0.009794939182482613,-0.0011821183915914366,0.0038284772687993108,0.0044584897342806115,-0.0037717229261386796,-0.004973973438075539,-0.004041882844666709,-0.0003324492767254002,0.0012209767897612513,0.00794823314320664,0.007672170378979554,0.021501064354777947,-0.002269152176525324,0.005513174249097709
0.06586715290238337,0.011730084071187067,0.007419310358369829,0.008547546453376713,-0.003913344767802045,-0.08555446705830995,-0.07920312011802583,0.00359948420770137,-0.01463805542929743,-0.0005399288080353525,-0.0007665262561233083,0.026816103050657996,-0.005479581477663709,0.0016745173736603326,-0.024194774453164886,-0.004104784784943608,-0.013772529272177297,-0.0012812166445438072,0.002380453898081289,-0.018025816340106644,-0.016152332299861284,0.0015976713355196517,-0.000542336085702404,-0.01329585297315422,-0.006581890310876079,-0.011374526132788249,0.00017771392026760834,-0.002354829805884277,-0.013957531185573548,0.026880972255205096,-0.013293418758510192,0.0026821356298858067,0.01942748366419082,0.011264391109406595,0.005567510117221256,0.0010263002468539747,0.0006271565804024592,-0.00863555482194372,0.017910253864745887,-0.002249736441982209,-0.0037432516757952626,-0.005141058450109453,0.0003850428535934507,0.006743243459118688,0.022959461410885673,0.018907094642445714,-0.017441615561290005,-0.008108193336775359,-0.0007654990904355621,0.033530261701687464,-0.0008541879869291641,-0.00015574764481968397,0.022987397753993225,0.07355797271507102,0.006668518975966394,-0.0002420380592735133,-0.009945919074346965,-0.010846219207524583,-0.022076270897843586,0.003580072574471983,0.03414346701237224,0.0152068108720139,0.056373294725206136,-0.013016805771357628,0.0013513256740904647,0.04087732840424995,-0.00899248753993481,-0.023880237029284334,0.0037053307229569944,0.003502051272761587,0.014557185822935432,0.006941001793383437,-0.0071402759295136784,-0.003746072310535731,0.008215501055791325,0.008270543231229145,-0.006899241264874962,-0.007857155170545265,0.011857472789746857,-0.00311173219045331,-0.007449344388459356,-0.006907251669953614,0.00591644821443481,-0.021818272302671915,-0.034576663507109515,0.005357580154507304
-0.5512306675369633,-0.012997197782923794,-0.0071339179430069816,-0.0035167494767297525,0.007566418497022569,0.017467271832160538,0.046444266194487674,-0.006383703769727534,0.371709256535934,0.00034687287427325657,-0.002163590829505523,-0.0196966555025478,-0.026166604475670735,-0.0005623931982190946,-0.01635542700111938,-0.0011493287819936907,-0.013658358204024258,0.0028259955444605404,0.005376559778522653,-0.002441982505958523,-0.00991114623349076,0.0001735016411513387,-0.006050069287512444,0.027781406280399393,-0.010187838032239896,-0.0164788210874411,-0.003400885899350445,-0.002006503340588451,-0.01348864291015417,0.016701279263293674,-0.017107394031297535,-0.0031621079694446066,-0.04487627432641177,0.0033185459380918204,-0.0024360434572532944,-0.009021153412252372,0.0007723522467583273,-0.010239580329283389,-0.0032233783307683305,-0.004201561945793275,-0.005728400253738033,-0.0015059948399488306,-0.0023664153835654647,-0.009091434117463052,-0.0009743875211233278,0.010434371809608324,-0.0080301457633891,-0.00760703765801797,-0.002077827958502307,0.03833354771527331,-0.0008428796847488494,-0.00024257932581378444,0.013652679432496595,0.021177316455357427,-0.001738434180126073,-0.0012889706126257257,0.011975857988195164,-0.006264948882483942,-0.0013847461345498505,0.008241016042640041,0.016416733177260598,0.05511168640523799,0.02195410212924986,-0.010786954672929481,-0.001089141510499185,0.01630160787080508,0.002848179212876565,-0.030384154267796653,0.001054963488434433,0.009019323635612645,0.02503328212093242,-0.006250646032719129,-0.021338015185287426,-0.012202089054561377,0.002132473502364713,-0.01540124866918148,0.005298270345739854,-0.006589081459349639,0.00897412179581468,0.0010159231906509572,-0.002230217370510156,0.0034770338865938544,-0.000986436175513437,-0.006202865622421646,-0.04445575856257867,0.0016227034871011735
0.1986246836338513,0.008577700209040558,-0.0023650945521989527,-0.0035307594165203708,-0.0020814473654328317,0.03033984688082196,-0.014318092286219455,0.006911089726534583,-0.21008749310439848,0.00910280841320963,0.01932230076152948,0.07764333653044772,0.0011438449726153695,0.003440587342376826,-0.005750840232400654,0.00487755321051135,0.00292431470141878,0.02240665046441706,-0.008875170529459258,-0.017128609846412606,-0.0003342916276838196,0.004292841739939082,0.005558612225551815,0.031136657115027222,0.0007112607151902161,0.00946110137625541,0.011246160512393988,0.0104133640287888,0.0031159718474782112,0.01819670760427372,0.002043701317737198,0.0199865790999913,0.016984680044616514,0.0073208338957697775,0.006255119906046508,0.01946427289983103,-0.00034127382794938707,-0.0005809335905701866,0.04761863286895467,0.02158583961524122,-0.0004241245272826262,0.017140790342621365,-0.002548762729702699,-0.01044341706105102,-0.0013903205440149182,-0.008939753884078172,0.0035861479373280377,0.0024861824707394257,0.003357170067104136,-0.01456886625926697,0.00063372539981873,-0.011017157848196277,0.007447915651717739,0.10665094964163321,0.0058106897149611545,-0.009388480537730884,-0.0015551411752890397,0.008311745417156886,-0.017631983661021648,0.00438171701747325,0.00522929501704977,0.07052895158130411,0.012821371535246267,-0.018873717663448395,0.006324334669645658,0.02059125245167742,-0.01443663215608439,-0.006192899109236002,-0.004163963076804876,0.013941704067282302,0.02793066407184549,0.003586936878489644,0.0008040096520350211,0.02868208953137276,0.002116187965445655,0.03622709060210212,0.00828069735568294,0.011176199616180205,0.01215788177520628,0.0019021343134676516,0.010535651800349991,0.006484267215802723,0.013584002020808221,-0.0027450463317921386,0.027933312632128685,0.0025857978928801916
0.1993744566673271,0.008576567361173812,0.013085851966776828,0.004760956176797974,0.0008507512402387541,0.04161350368447181,0.030089110347319318,-0.000889372830306611,-0.2144699713862372,0.0002739369936033584,0.0026536905578123824,0.034499544300227614,0.0018355140285620274,0.0019265001544733343,-0.01144797217382765,0.0016591155557260883,0.005554331281571019,-0.0015951610195607297,0.006890508178456374,0.00347672918851399,-0.0031562194843174772,-0.0042362672920846535,0.0020071362053661838,0.032107006223540575,0.003153503072642207,-0.0027561902972770185,-0.0033384779021395864,-0.005323634613259451,-0.002357248578013458,0.009699485166207757,-0.0033727128565878813,0.023583286203786726,0.017574917244687193,0.01528734343787327,0.015611930847227253,0.02756032701360869,0.00356621308838753,-0.0094906962601656,0.032828702243622936,0.0032790293621138347,-0.0002845923443746255,0.001526419955932115,-0.0017772149970695637,-0.003892371533561545,0.019667015728416077,-0.001584117186485632,-0.007385157779585013,-0.008820573782323643,0.0028000712228707218,0.0342970482494298,0.00411478585295511,0.010040127795469127,0.007001456326997322,0.06628407763820127,0.01407515970639136,0.013037118513901227,0.0030116870167596664,-0.0003981815835350574,-0.024457578507591622,0.008063684807832708,0.01495212494628981,0.10261314986170866,0.07148773708858155,0.005135009041938305,-0.004073491100339794,0.09099028621444223,-0.011396515642371922,-0.015744174148700187,0.0015434292945888137,0.00933215497660527,0.04171224046823767,0.003891921406161404,-0.00632742624344044,-0.010520155708876997,0.015140799335778022,-0.011286098624008737,0.010042147556929813,-0.004518124680312431,0.03442308696218557,-0.0024428482777720615,-0.0039752883035227594,-0.006391965843184979,0.008326919200770772,-0.002543756156243209,-0.0321862663937388,0.0031979042092371334
0.07680270800512638,-0.005300859981775257,0.003353681560116777,-0.011980594034922671,0.015192266759506,-0.1536398339523946,-0.10548165993253013,-0.012687694024609928,0.041003423274736536,0.007180647265527514,-0.003512792218225655,-0.0019833573680844156,0.0033410526077859957,0.004152042210643157,0.0008616223956614093,-0.0002691778336698797,0.0019716450276979595,0.012940266536499894,0.014944237073726063,0.0005481959121793452,-0.0015380542928463742,0.009763220740996404,0.007982502543615166,0.0334134620005922,-0.002588075625654376,0.01639324469409652,0.0017671515072021477,0.0026774603978868662,-0.00041183460745321607,0.024573035050494137,0.0013294753582921588,-0.006413440279479765,0.014528334473192264,0.004739929778183505,-0.0036522398769832072,-0.007720561301009981,0.0024699999395633955,-0.00030840016624202797,-0.01533443545373324,-0.0010867622689056402,-0.00013167880249800314,0.003154013938715459,-0.0015264834615034075,0.017961228318256466,-0.002784239302834199,0.00037369472392424964,-0.0027551355993130893,0.0032586910897950214,-0.0018867106537117958,-0.004903466331309044,-0.007814213394847811,-0.0050411324399870176,-0.004700755273238353,-0.006129041824301454,0.0037830855457715853,-0.0011086445095647743,-0.007963958279487898,-0.022555780622861055,-0.04072812705414363,0.0034966413107787833,-0.014191606192532716,-0.025095967383429833,0.00017883451497069383,-0.0312591740230855,0.004371873324327522,0.010230168237495646,-0.007480405581489189,0.0017371957365343732,-0.0001760358039625859,0.004643445065591703,0.002482898501041442,-0.0070212061405806854,0.002630265654233402,-0.0005705833474125922,-0.0011222276384213763,0.00016235582904470052,-0.0019190731562912559,-0.0035459255972182507,0.0018218420718092816,-0.0030332526381807515,-0.0002078423876262154,0.004111780500260682,-0.01249111960164084,-0.009488932633848441,0.026637950327754727,0.0006648458525953072
0.25453029470793326,0.010579489848923169,0.006964377772218084,0.002773158861718906,0.010871801864316343,0.03387561469931528,0.02961402049206013,0.0021552136117057486,-0.26574421260273207,-0.006086963274937425,0.04280411606356926,-0.03245307488376439,-0.002628685303785357,0.004337898210350941,0.026060716782191677,0.00240212956980221,-0.009647781922439687,-0.015006352771537414,-0.018383727921028718,-0.013175725056212615,-0.007899086990082752,-0.006541082381257431,-0.014494420745839015,-0.04983558610289586,0.004929110410625846,-0.009118968825008343,-0.010146492752956074,-0.014818464414972069,-0.011150059301212148,0.022449228529655824,-0.010643258454519555,0.03381646976466554,0.02911736230036383,0.019953886685604015,0.01921513722308142,0.023494829768399998,0.0005841493028089334,-0.009595888109798717,0.05307744387510596,0.002517132448400026,0.000905737955544335,0.012577613591258797,0.00839483296320799,0.028705812662525254,0.04443855373184074,0.00639092122031161,-0.01185239603622813,-0.005553292345000877,0.0015112159193589718,0.03465972527448317,0.007243053736633199,0.02666531436956139,0.007402920224150044,0.09637214332463571,0.0106728732873707,0.009704404188969049,-0.001326835017369751,-0.005322431455246789,0.0011850844298883115,0.01322340166151055,0.02822244801906624,0.10819276066798383,0.09604901840807059,0.006649293929451064,-0.0029122580075110864,0.09164237791507818,-0.011356166246172434,-0.02221883449764526,0.002245532697162308,0.0005913828471517502,0.07501388008197993,0.007742676510798013,-0.008025953172275552,-0.02514770696629224,0.004868516573967433,-0.025089239227586168,0.0021200833009304477,-0.004577445539939919,0.04935121185121947,-0.0012487094571664455,-0.0021778855455164324,-0.007607813229375052,0.004901103008077605,-0.004564948257557992,-0.05057000487388506,0.0026111954509743357
