original_shape2D_Elongation,original_shape2D_MajorAxisLength,original_shape2D_MaximumDiameter,original_shape2D_MeshSurface,original_shape2D_MinorAxisLength,original_shape2D_Perimeter,original_shape2D_PerimeterSurfaceRatio,original_shape2D_PixelSurface,original_shape2D_Sphericity,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_JointAverage,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_Imc1,original_glcm_Imc2,original_glcm_Idm,original_glcm_Idmn,original_glcm_Id,original_glcm_Idn,original_glcm_InverseVariance,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,filename,image_path,mask_path
0.6711136427761079,558.7403648050267,593.5385412928127,159284.5,374.9782815903529,1794.3158005400164,0.011264848748873974,159285.0,0.7884838616654383,17.0,49.0,194959984.0,1.235806486742766,16.0,4.241558716796873,156.0,9.81625375211561,32.58126000565025,32.0,0.0,156.0,6.7697938116495795,34.98527567083952,0.3596414517960595,194959984.0,0.5032067864787862,162.43101020885123,3.6814879633360196,1.8402497985495567,5.797641094735607,0.23149570457208896,1.2495260598306193,0.06965149073327961,0.8944016433519406,0.06913527397260273,0.36396354303676437,0.06487180462601276,0.44959445265350373,1.6241330553698292,-0.6838491347571378,0.9028086636854925,0.9654839846897663,0.9986084220833724,0.9655121038141284,0.9913650505864445,0.06874304016698003,0.6241060636583401,1.5533981278300988,0.32979438764097485,4202.479704797048,0.3692215519941177,0.5725462872521639,4.145317167457389,770.2684062554911,2783.4312071692148,288.1528997036933,0.4647101158450846,6.436989671649782,677.8130381303813,0.05955131243457928,0.07145682267633487,574.4233571684688,0.16255863178367894,0.7599607220987914,0.07793493160755186,4202.479704797048,0.3692215519941177,0.5725462872521639,4.145317167457389,770.2684062554911,2783.4312071692148,288.1528997036933,0.4647101158450846,677.8130381303813,0.05955131243457928,0.16255863178367894,0.7599607220987914,0.07793493160755186,6.436989671649782,0.07145682267633487,574.4233571684688,1.8314900035011474,121745.6307185234,0.7643257727879172,0.13813424853056988,80153.29298427347,0.3307801208824455,3.7149386320118025,8.30107668644254,30.54808676272091,3.5254147596006735,0.42778029586864824,0.13574061866744794,0.5181979889296962,0.0590344235929657,241.64854475810117,0.0002198219218312376,2.1715730894029015,0.0010795149125072958,0.011539689178707315,FTC/B_000103587_20130527_US_1_4.png,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/Classifaction_Data/FangDai_Thyroid_Ultrasound_Images_cropped/FTC/B_000103587_20130527_US_1_4.png,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/Classifaction_Data/FangDai_Thyroid_Ultrasound_Images_cropped_predictions/FTC/B_000103587_20130527_US_1_4.png
0.771038665217248,150.51476217748075,150.60212481900777,13550.5,116.05270132481628,479.05382386916284,0.03535322119989394,13551.0,0.8613869366128095,22.0,112.0,73498563.0,2.463221347688417,45.0,3.209603592252104,217.0,27.177954408341822,65.2374732492067,62.0,0.0,217.0,19.16481775417892,73.64677798725126,0.5579928776701464,73498563.0,0.2059773086366397,1167.9199919625162,11.615745219138327,3.1339757422427263,177.7572803178337,11.136084905251915,7.46187266198139,0.2861075972914652,0.9261465342663854,0.2826847235657415,0.8718297439023989,0.20619694435402544,0.11609319899008631,3.5701202524751916,-0.5508916522589056,0.966311080150787,0.8589999255897016,0.9965138294795667,0.8592281171714166,0.971762644677296,0.2796897090557333,0.21087878562393036,3.273751752419015,1.9369950648182137,795.3698559670781,0.20457043620552423,1.9561565791757691,12.911779835390947,20.320730452674898,210.6689814814815,5.782711962807242,0.1884162105533419,5.433194653304166,647.195987654321,0.1664598733678809,0.28691609475315477,8.173138979385763,0.33139943792678356,4.7021561045326346,0.05512112447577108,795.3698559670781,0.20457043620552423,1.9561565791757691,12.911779835390947,20.320730452674898,210.6689814814815,5.782711962807242,0.1884162105533419,647.195987654321,0.1664598733678809,0.33139943792678356,4.7021561045326346,0.05512112447577108,5.433194653304166,0.28691609475315477,8.173138979385763,3.738499496939521,5966.070179322559,0.44026789014261375,0.3813652789018477,2791.1985093351045,1.9366018662753617,11.733672791675891,6.267655523577596,70.55412884657959,1.50830857403911,0.2251480844697278,0.23261505915922562,2.9430054362531672,0.046930096895122946,24.285540100683427,0.0014599787408305558,9.926759734827268,0.013272961281848144,0.06514167653169677,FTC/B_000875063_20140218_US_1_5.png,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/Classifaction_Data/FangDai_Thyroid_Ultrasound_Images_cropped/FTC/B_000875063_20140218_US_1_5.png,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/Classifaction_Data/FangDai_Thyroid_Ultrasound_Images_cropped_predictions/FTC/B_000875063_20140218_US_1_5.png
0.7180978296588693,232.93767470575068,238.8158286211364,30381.5,167.27203865198325,744.6934341759527,0.02451141102894698,30382.0,0.8297208685578409,42.0,106.0,178142026.0,2.0582226889876907,35.0,2.7230534260843573,154.0,19.668660315533433,72.6270159963136,71.0,0.0,154.0,14.327683719163927,76.57288566997805,0.22441285853136397,178142026.0,0.2750369755822554,588.7233672987369,12.698470502549164,3.4246507316427204,43.85572912686979,1.6071998918413675,3.996756282224568,0.11580480699198835,0.9436823894017589,0.11580480699198835,0.5171804583738949,0.10239405366953667,0.21968958333644784,2.6662270001559265,-0.7035406752460716,0.9719210302099129,0.9420975965040058,0.9976839038601603,0.9420975965040058,0.9855243991260014,0.11580480699198835,0.3410249619280938,2.5504221931639406,1.028140272304139,930.3347849755036,0.2532212261773281,1.194715606644878,13.566956995100707,127.77027762656505,1542.3971148611868,15.247920576595726,0.1205784056500481,6.471629448160728,239.13663581927054,0.06508890468679111,0.12092686459087618,59.38629110858305,0.13186391842974612,1.9009175617315128,0.016440993029985137,930.3347849755036,0.2532212261773281,1.194715606644878,13.566956995100707,127.77027762656505,1542.3971148611868,15.247920576595726,0.1205784056500481,239.13663581927054,0.06508890468679111,0.13186391842974612,1.9009175617315128,0.016440993029985137,6.471629448160728,0.12092686459087618,59.38629110858305,2.8925651953319544,19414.076953459284,0.6389993072694123,0.20225326831586082,8356.173392140083,1.0303777230541555,12.740866302415904,7.809624119544467,98.53804884471069,0.9476182824192807,0.12122113474665973,0.1504746962748411,1.9558163093644632,0.018264820266518482,36.588529719270326,0.0010798099389499726,2.4239495318436175,0.005687069022283256,0.021326567505758683,FTC/B_000875063_20140703_US_1_1.png,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/Classifaction_Data/FangDai_Thyroid_Ultrasound_Images_cropped/FTC/B_000875063_20140703_US_1_1.png,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/Classifaction_Data/FangDai_Thyroid_Ultrasound_Images_cropped_predictions/FTC/B_000875063_20140703_US_1_1.png
0.6776470816528608,471.72289878654766,489.44866942305606,114336.5,319.6616457115319,1492.6417023478268,0.013054813662722112,114337.0,0.803048560290045,21.0,89.0,420088438.0,2.1218078558069826,34.0,3.8726416867404176,255.0,20.80639203405161,54.5196742961596,53.0,0.0,255.0,14.573636391318452,60.61456152506048,0.5384736092629268,420088438.0,0.26395076373448834,701.7301835160165,8.379859587538396,2.704743308468627,76.97654637978329,5.301474543158401,4.47954317654314,0.22265028521281266,0.9052993939855175,0.2208775778850373,0.768425957719331,0.1738633808004519,0.16972642778244462,3.0532144189769315,-0.5593550874199744,0.9521584784364635,0.889738481790259,0.9981757142438197,0.8898544683340648,0.9816048745754758,0.21934717956218613,0.2640719613865731,2.8247645085087103,1.1755483654389882,6659.184553739787,0.2615958734184391,1.2368484558189115,9.85421904462602,45.380067567567565,280.5247878692646,18.569373821431753,0.2041708632396515,5.502652471751394,3508.0843808925206,0.13780972583644407,0.22264009025949605,25.20600974707816,0.29868645844093683,3.189249434528646,0.06123320586620987,6659.184553739787,0.2615958734184391,1.2368484558189115,9.85421904462602,45.380067567567565,280.5247878692646,18.569373821431753,0.2041708632396515,3508.0843808925206,0.13780972583644407,0.29868645844093683,3.189249434528646,0.06123320586620987,5.502652471751394,0.22264009025949605,25.20600974707816,3.2804100012063504,55748.478873855354,0.4875803884469188,0.3428277412335209,30179.33847311019,1.180167875701533,8.496313529303725,6.869421097282594,55.567375390293606,1.853464626397659,0.2542067810867231,0.2022345250346685,1.8712402809239355,0.04703502826499406,155.2068646554273,0.0001592100066780283,15.846722307032348,0.0045115811125905885,0.02016812852487022,FTC/B_001903385_20130424_US_1_9.png,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/Classifaction_Data/FangDai_Thyroid_Ultrasound_Images_cropped/FTC/B_001903385_20130424_US_1_9.png,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/Classifaction_Data/FangDai_Thyroid_Ultrasound_Images_cropped_predictions/FTC/B_001903385_20130424_US_1_9.png
0.7404549413138536,264.1361049940189,267.5070092539633,40158.5,195.58088412221613,861.806132548161,0.02146011759772305,40159.0,0.8242977097271394,46.0,144.0,428073210.0,2.704797176003272,43.0,5.490964405688691,255.0,32.112805031360686,92.7855275280759,87.0,0.0,255.0,18.787091572197653,103.24465555596109,1.1098215087709244,428073210.0,0.1982350646233266,2050.304782205715,21.235753434942563,4.23627899992492,1013.2895316343797,56.51866965007504,13.361842977371557,0.20306829842080237,0.9700597675440465,0.20066571564431762,0.73144352340478,0.1628015689857562,0.13620269213886244,3.595512755832212,-0.6701480664083423,0.9865685928900142,0.8999074004554897,0.9983364510291186,0.9000675726405886,0.9832932582012843,0.19856345571489348,0.2671621993643166,3.3845747146145158,3.3912278189480904,1419.1360744003916,0.1736583546745462,3.6459883161801017,24.862090063631914,55.659691629955944,931.1454968184044,11.841323636001656,0.09121747971686416,6.282444473280389,1052.7753303964757,0.12882713294132106,0.203491122786922,31.510140445306,0.2809612059644047,7.674458153821327,0.023492533973214155,1419.1360744003916,0.1736583546745462,3.6459883161801017,24.862090063631914,55.659691629955944,931.1454968184044,11.841323636001656,0.09121747971686416,1052.7753303964757,0.12882713294132106,0.2809612059644047,7.674458153821327,0.023492533973214155,6.282444473280389,0.203491122786922,31.510140445306,3.800762882477325,20450.54441096641,0.5092393837238579,0.3218775910341666,7960.921960208172,3.391844752202999,21.347668019622002,7.045618665803431,143.76969048034064,0.9688384004697324,0.12751614643503034,0.19224277939634396,4.459552445695029,0.021406171602348083,29.006255922782604,0.0007240670706181664,9.88444181712206,0.011379885652802983,0.048980076478569716,FTC/B_001907930_20130826_US_1_10.png,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/Classifaction_Data/FangDai_Thyroid_Ultrasound_Images_cropped/FTC/B_001907930_20130826_US_1_10.png,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/Classifaction_Data/FangDai_Thyroid_Ultrasound_Images_cropped_predictions/FTC/B_001907930_20130826_US_1_10.png
0.8043562959521197,185.55166603932742,195.94131774590065,21375.5,149.2496508031381,617.8233764908637,0.02890334151205182,21376.0,0.8388778677909241,103.0,165.0,392760852.0,2.1329450372984384,31.0,4.087166857982432,254.0,19.76047827156316,133.04116766467067,133.0,27.0,227.0,13.172399218598374,135.55042273373186,-0.04339221889733431,392760852.0,0.2808669332134757,673.9648097144035,24.52397776521575,4.850857358206143,75.45875034944055,-0.44935363346663576,4.283835386485896,0.31119276427360093,0.8645524013940306,0.3059167137742604,0.9071085529507555,0.2176077285071581,0.15738566515656074,3.277536165046093,-0.4579668412916365,0.9258875013619682,0.8475692481628039,0.9969218972599525,0.8479209848627599,0.9722293597364258,0.30130016958733746,0.3004522328999435,2.949899567187125,1.1487570376898741,1644.5915578499848,0.2497102274293934,1.3925433672121403,25.35286972365624,17.722137868205284,424.2301852414212,0.9317902902281245,0.055651104866427235,5.1142564326926925,1191.7099908897662,0.18094594456267327,0.30810254491017963,7.187746989099535,0.3600709428972019,9.467922770818584,0.02022275356897889,1644.5915578499848,0.2497102274293934,1.3925433672121403,25.35286972365624,17.722137868205284,424.2301852414212,0.9317902902281245,0.055651104866427235,1191.7099908897662,0.18094594456267327,0.3600709428972019,9.467922770818584,0.02022275356897889,5.1142564326926925,0.30810254491017963,7.187746989099535,3.444790063791101,9151.195265718563,0.4281060659486603,0.4006992214112195,6003.811564371257,1.1623898447724688,24.628836077844312,6.083177395209581,147.92776946107784,0.3252839935488882,0.05418256147468621,0.24686824268130406,6.245002183133732,0.013564728703103367,23.34995676361226,0.00065968789133864,12.251632575590865,0.006925374459821002,0.034348072307661764,FTC/B_001907930_20130826_US_1_8.png,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/Classifaction_Data/FangDai_Thyroid_Ultrasound_Images_cropped/FTC/B_001907930_20130826_US_1_8.png,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/Classifaction_Data/FangDai_Thyroid_Ultrasound_Images_cropped_predictions/FTC/B_001907930_20130826_US_1_8.png
0.7544052001409702,201.29879959320706,215.67568244936655,23307.5,151.8608611952504,664.6934341759527,0.028518435446785485,23308.0,0.8142005466218075,64.0,116.0,200841644.0,1.8756142030925878,27.0,6.8939241083286165,251.0,16.61329930330007,90.18053887077399,89.0,29.0,222.0,11.331280193523668,92.8270136898093,0.9814991544993168,200841644.0,0.32869265291801725,484.32487954486794,10.507666393124001,3.122273571459422,68.2465063986433,5.274486408616653,3.224609082053881,0.1883125296937762,0.8896473162198723,0.18796700211635642,0.6988259547157826,0.15298093580916586,0.23150194159938123,2.706003965961773,-0.5526969510641357,0.9345599416765245,0.9060510516995637,0.998135716877124,0.9060740868713917,0.9829147083498571,0.18766466548611413,0.3969679955081415,2.5162908919296743,0.8532304029369142,1272.4137241838773,0.2825702252240456,1.201674073331032,11.617810348656452,53.55185431934266,519.6355762824784,7.456028706395004,0.14549114932448662,5.664077384557775,511.6946480124362,0.11363416567009464,0.19319546936674103,26.75979322196878,0.2493529555881542,3.1821545322727713,0.03894926459705878,1272.4137241838773,0.2825702252240456,1.201674073331032,11.617810348656452,53.55185431934266,519.6355762824784,7.456028706395004,0.14549114932448662,511.6946480124362,0.11363416567009464,0.2493529555881542,3.1821545322727713,0.03894926459705878,5.664077384557775,0.19319546936674103,26.75979322196878,2.9546582648587876,12163.251501630342,0.5218487858945573,0.30325052367282734,7661.168354213146,0.8601524638724432,10.628325038613351,7.134202848807276,74.07804187403467,0.9908745273199222,0.14015543683984855,0.18499132391358236,2.0696827984669075,0.026606694628545147,29.401208790783002,0.0007679115121344961,10.452000041198339,0.003502165300390203,0.06907313710081175,FTC/B_001907930_20130826_US_1_9.png,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/Classifaction_Data/FangDai_Thyroid_Ultrasound_Images_cropped/FTC/B_001907930_20130826_US_1_9.png,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/Classifaction_Data/FangDai_Thyroid_Ultrasound_Images_cropped_predictions/FTC/B_001907930_20130826_US_1_9.png
0.7557042529872854,203.08210140427,207.5885353289049,24051.5,153.470007736802,654.066017177983,0.02719439607417346,24052.0,0.8405323442254361,42.0,82.0,93251128.0,1.5774352773104474,20.0,4.747332798329803,154.0,12.830527136323541,59.986113420921335,58.0,2.0,152.0,8.773183221787885,62.26606911243169,0.8119908585022364,93251128.0,0.40123036818419555,278.72955936648043,8.981172335885528,2.9208819714656293,16.504145295210694,1.6456648537218022,1.9709447818989172,0.17246140328856532,0.8390772551834542,0.17237772478138993,0.6635832650211614,0.14274732328775674,0.293742452542893,2.329804858636793,-0.5129347015496754,0.8941815062695775,0.9138195054600226,0.9965509613949997,0.9138250840271676,0.9784539466038148,0.17230450608761141,0.4777205974645412,2.156927103202749,0.5358515462968706,1443.3503512880561,0.338021159552238,0.7232973909800416,9.223185011709601,65.81639344262295,595.4953161592506,8.820889277881331,0.15725676156489138,5.482082814706077,449.84918032786885,0.10535109609551964,0.17753201396973226,34.088105348024726,0.23536563713469105,2.1924882342304373,0.041993604061692995,1443.3503512880561,0.338021159552238,0.7232973909800416,9.223185011709601,65.81639344262295,595.4953161592506,8.820889277881331,0.15725676156489138,449.84918032786885,0.10535109609551964,0.23536563713469105,2.1924882342304373,0.041993604061692995,5.482082814706077,0.17753201396973226,34.088105348024726,2.6122207164226325,13064.656826875103,0.5431838028802222,0.2861197905120977,9650.392815566272,0.5438633912652638,9.091925827374023,7.281806086811907,65.98366040246134,1.0350181859844108,0.14483683901244962,0.177880795313857,1.6271273352181386,0.027107596960071857,56.44412426702333,0.000659633383762523,4.212528276970758,0.004451330172504415,0.019311025916996,FTC/B_002086903_20190926_US_1_1.png,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/Classifaction_Data/FangDai_Thyroid_Ultrasound_Images_cropped/FTC/B_002086903_20190926_US_1_1.png,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/Classifaction_Data/FangDai_Thyroid_Ultrasound_Images_cropped_predictions/FTC/B_002086903_20190926_US_1_1.png
0.7324257213332883,204.93172650839597,206.1674077054858,23959.5,150.0972676119881,652.793939239341,0.027245724628616665,23960.0,0.8405580151728731,41.0,82.0,97580723.0,1.6698847964771693,21.0,26.82604776606168,255.0,14.067734144414311,60.128839732888146,57.0,0.0,255.0,8.903836561912204,63.81732688189458,3.1227466462393707,97580723.0,0.3893840248494291,457.17384272723604,9.22438266420292,2.9278934990760965,192.28758462448855,13.41315003723234,2.936955003849094,0.3296657147656644,0.7981610090898691,0.21132202250965895,0.7649374954381032,0.2850087175680915,0.2798277295136444,2.4996535651605143,-0.4940505448093804,0.8977971395448721,0.9028229226760451,0.9975451158229578,0.9038679643983693,0.9829849886847775,0.180943972508076,0.4638837560893667,2.2556173741818797,0.8166551796536896,1426.9256055363321,0.3085911776678919,1.769602854371954,11.04152249134948,58.42084775086505,524.6414359861592,8.13145267337048,0.16676641548976762,5.551383986013747,556.0471453287197,0.12025241032195495,0.19298831385642737,31.571238071862165,0.2900881111788673,4.277690260766035,0.054340845568069424,1426.9256055363321,0.3085911776678919,1.769602854371954,11.04152249134948,58.42084775086505,524.6414359861592,8.13145267337048,0.16676641548976762,556.0471453287197,0.12025241032195495,0.2900881111788673,4.277690260766035,0.054340845568069424,5.551383986013747,0.19298831385642737,31.571238071862165,2.748046571413686,12538.700166944907,0.523318037017734,0.3209719593869582,9329.64123539232,0.8257595157204133,9.418781302170284,7.1540901502504175,64.8143572621035,1.0719626998570009,0.15304142650698668,0.1903774809868299,2.05221897607123,0.03096473611814871,31.767167219012066,0.0006435630313919221,14.875021367127818,0.0030225003976911626,0.09232453176426693,FTC/B_002086903_20190926_US_1_2.png,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/Classifaction_Data/FangDai_Thyroid_Ultrasound_Images_cropped/FTC/B_002086903_20190926_US_1_2.png,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/Classifaction_Data/FangDai_Thyroid_Ultrasound_Images_cropped_predictions/FTC/B_002086903_20190926_US_1_2.png
0.7117043198898169,217.9228013375356,216.7071757002984,26209.5,155.09659911441443,675.4802307403561,0.025772343262571055,26210.0,0.8496139937444589,31.0,81.0,87967945.0,1.8064802802090147,24.0,3.7686956744983418,145.0,15.784373465804105,54.149828309805415,52.0,0.0,145.0,10.473649442142554,57.93335940553321,0.504927971040135,87967945.0,0.3375894315292458,424.07022602927873,7.863809048697186,2.6888215203960244,27.154031907838274,2.540961128665633,2.7534677015835403,0.21727618097394374,0.8537227108336966,0.20399861851951345,0.7509042253846571,0.17566074461607378,0.23098408104109444,2.6825367744310724,-0.5092707495291227,0.9165381023829728,0.8992821892680359,0.9942182167704455,0.8998036506901007,0.9710731674659685,0.1959307937969821,0.33220768256648375,2.4479172537424208,0.7426859706393708,1612.517525773196,0.3022525821505522,0.9103503327656218,8.571883786316777,49.50365510777882,360.91059044048734,10.170854837030095,0.20748385921066329,5.462195013551887,653.7396438612933,0.12253789013332583,0.2035482640213659,25.367660820613988,0.2868174505712466,2.5996253243178282,0.06649326680902719,1612.517525773196,0.3022525821505522,0.9103503327656218,8.571883786316777,49.50365510777882,360.91059044048734,10.170854837030095,0.20748385921066329,653.7396438612933,0.12253789013332583,0.2868174505712466,2.5996253243178282,0.06649326680902719,5.462195013551887,0.2035482640213659,25.367660820613988,2.93362050672062,13350.168409004196,0.5093540026327431,0.32812972322716716,8848.219000381534,0.7496810619361332,7.986417397939718,7.051278138115223,55.228462418924074,1.42262832252321,0.20267251685107462,0.1941625333842045,1.6160689304336768,0.040638332485480516,94.18842475960686,0.0006171095736556888,3.1110177490760016,0.009765017723960163,0.010128309634059127,FTC/B_002086903_20190926_US_1_3.png,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/Classifaction_Data/FangDai_Thyroid_Ultrasound_Images_cropped/FTC/B_002086903_20190926_US_1_3.png,/mnt/wangbd8/workspace/DataSets/ThyroidAgent/Classifaction_Data/FangDai_Thyroid_Ultrasound_Images_cropped_predictions/FTC/B_002086903_20190926_US_1_3.png
