original_shape2D_Elongation,original_shape2D_MajorAxisLength,original_shape2D_MaximumDiameter,original_shape2D_MeshSurface,original_shape2D_MinorAxisLength,original_shape2D_Perimeter,original_shape2D_PerimeterSurfaceRatio,original_shape2D_PixelSurface,original_shape2D_Sphericity,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_JointAverage,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_Imc1,original_glcm_Imc2,original_glcm_Idm,original_glcm_Idmn,original_glcm_Id,original_glcm_Idn,original_glcm_InverseVariance,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
0.6261571512473209,-0.059291876585537945,-0.03606733443639444,-0.07642629239883937,-0.17222801681056507,-0.07363147014216706,-0.4426135883943993,-0.09340562193116893,0.3245549889115458,-0.02749671718458221,-0.0047933561046181955,-0.12132203560841126,-0.008158049022344906,-0.010110527255859324,-0.011158864280755194,0.0021259607107489524,0.0,-0.010801589954412685,0.0012287648619873498,-0.14499607466375725,-0.010253105924224425,-0.004914255567635233,0.0025650698612790157,-0.05872381354801297,0.0002391276433610992,0.0,-0.014146225737756334,-0.009574010554388553,-0.0017712425048979556,-0.022380144769289255,0.006584831983117479,-0.01564255107187278,-0.005795278500590702,0.0011962599380580929,0.0040966010656320224,-0.018660823851764104,-0.006293673340571768,0.004957753295860195,0.01663029095836028,0.048826456278505515,-0.014775361972338022,-0.02058583628631475,-0.002375216395191556,-0.013042142837260714,-0.0009963655658166578,-0.0008289372882344104,-0.0016632109079942562,0.0012304125563568037,-0.2120069139128848,-0.007859417588523931,-0.010628616438735267,0.0,0.0004425231326154475,0.0003114729794630724,0.0037894224627229942,-0.004155074816949198,-0.012045526729973267,-0.11747848156121427,-0.017155578374464835,-0.03180454316727602,-0.004258903813198113,-0.0008182425613581295,-0.003342241813838169,0.004715182029861944,-0.0048537355890160404,0.010497767265542388,-0.02370933689005532,-0.02738798375195071,-0.012466411450716327,-0.08987743251928103,0.0005960777639387122,0.0,-0.025358224594229636,-0.0017778416791131239,-0.0020037650476415828,0.0,-0.012274889177917924,0.0,-0.011650935000193876,-0.06043983247031584,-0.05805447653253847,0.0026137283160357523,0.0,-0.04329814833790677
0.8908049736437417,0.0017304271510106537,0.02009642843994126,0.06903714020919766,0.62861163546604,0.042024777000507836,0.5591094867002846,0.09970071350074124,0.4568332966137976,0.02130880254217205,0.0037734380531642886,0.1935748037037702,0.0031570629018859587,0.0014408630487185042,0.01780237531491867,-0.0010213654330985871,0.0,-0.009799647999053078,-0.038472802907384494,0.1259924699481418,-0.004827775410350967,0.004276409463509514,-0.0022043026730320585,0.04152163739942212,3.5717417566462524e-05,0.0,0.0019254453111238134,-0.03248036540414116,-0.0017797500820027562,-0.002992458919513608,0.0015667405003849154,-0.00653510586004905,-0.006869557556611145,0.004275158467158433,0.010108906765834244,-0.022397369443694463,0.030493651336300855,0.016518211395038108,0.009352553252761903,0.03228581981124173,-0.005549117562303376,-0.02091115517167111,-0.0070292622546120915,-0.012825376710841463,-0.0009617329575437168,0.003404045835821713,-0.0008585208776585385,0.005429864107400678,0.3265207939835561,-0.0016109163434531054,-5.197318550901773e-05,0.0,-0.005549839013041184,-0.0021472623081917434,-0.028319961259962636,-0.020435544191862706,-0.0037809838187035753,0.14057753384509267,-0.0011559502099303086,-0.011692702752751373,-0.006290832968794056,-0.0033371461325978624,-0.010699729927494768,0.0012747148268204955,0.0007945994971139375,0.018035482191796317,0.04639519389568096,-0.007730214912370154,-0.004864618664359549,0.10601273074260675,0.0023957740896767554,0.0,-0.01872957049697959,-0.005330648270868314,0.0002832845272984141,0.0,-0.0041609106512310885,0.0,0.012413763877612595,0.07398693665083836,0.08961113886348585,0.008651123621066733,0.0,0.024926684718973725
-0.49697444342718694,-0.04530239363643492,-0.018326521140254147,-0.07342927124460012,-0.40995881851484456,-0.03515653872539826,-0.42052267876012445,-0.11136654317185161,-0.29579202292823586,-0.015129812723974529,0.010376653156979512,-0.13192937708244468,-0.008158049022344906,-0.0036345585159726825,0.006889044755087483,-0.0014374416183994656,0.0,0.0031270537681541595,0.0022791738750271608,-0.10997883451628906,0.0023892479755086484,-0.004135508807033493,0.019684154328551248,0.012244746335034792,0.0006403385638315273,0.0,-0.01684761958634895,-0.009701281483854388,0.0016667658571956148,0.023986338625715163,-0.0028019860539535354,-0.0028522720113348457,0.022615543031962282,0.0011962599380580929,-0.004106998088531783,-0.02192305515588655,-0.006293673340571768,-0.007859175858392282,-0.002785330078248008,-0.03974777034525244,-0.01815698956831874,0.020061783103654394,0.0005997655122851292,0.07134677649758953,0.002153996432038798,-0.00029490203424287903,-0.0045281021922862295,-0.001599536323263844,-0.22810135190036043,0.010947045926872621,0.004396963304810564,0.0,0.01233004878228872,0.00047815920093765164,0.007738952357290737,-0.008143182414888959,0.032935135595032,-0.12679809044768744,-0.01695073251769527,-0.031976259263748176,-0.0033197108037602407,0.0008509722638124547,-0.0019882053866934753,-0.00589397753732743,-0.014909000044418828,-0.023561251879136914,-0.028831469042894388,-0.028208596562900014,-0.009629645999818493,-0.07900040715652354,-0.0008128333144618825,0.0,-0.0234681378292312,-0.0008745370072012777,-0.0020037650476415828,0.0,-0.012043254898426958,0.0,-0.014706920879736945,-0.04767751432065041,-0.09555256788717563,0.0031538897080993613,0.0,0.04332321898024137
0.9674341007019976,0.0013788878524705057,0.02184641855691749,0.07186996599966423,0.6613799512652492,0.03919628046078534,0.574885085299965,0.11379594312348004,0.5365336738719254,0.021965422307960707,-0.015594188298068943,0.19392301392209388,0.0031570629018859587,0.0014408630487185042,0.00835664394723035,0.0010021314509265132,0.0,0.01027783268654587,0.03263721074804144,0.12795924462269775,0.0077803187756283945,0.004281238503641408,-0.001794142153920349,0.043390002783369394,3.5717417566462524e-05,0.0,-0.0012124965702225768,0.029735597643248304,-0.0017797500820027562,-0.008269038560113722,0.0015667405003849154,-0.007944869862765172,-0.0086887833358258,0.004275158467158433,0.010108906765834244,-0.022581014548578145,0.030493651336300855,0.013385732410137414,0.009352553252761903,0.041984380438914136,-0.00602880662053975,-0.02091115517167111,-0.0070292622546120915,-0.017515922341317595,-0.0007740131959217808,0.003404045835821713,-0.0008585208776585385,0.005429864107400678,0.2666490093690643,-0.0016109163434531054,-0.008341122177839404,0.0,-0.004110996768142533,-0.0021472623081917434,-0.028319961259962636,-0.012099592349109409,-0.004110061253787614,0.15121783271289607,-0.0011559502099303086,-0.011442483038824103,-0.0069571549047533045,-0.0033371461325978624,0.003342241813838169,0.0012747148268204955,6.99738789114475e-05,0.019013625200239387,0.04639519389568096,-0.00796553126343441,-0.008437217729533208,0.08329026645928056,0.0023957740896767554,0.0,-0.01872957049697959,0.003807605907763077,0.0005354959544128946,0.0,-0.0041609106512310885,0.0,-0.00451409595549549,-0.05468618209083426,0.012465554615956742,-0.009904995571720993,0.0,-0.032447194826513835
-0.6655823168037733,-0.0081455152679277,0.03031951293777692,0.1297587489452773,0.02153314601698445,0.032278774358770655,0.14723785748189866,0.08572694983429961,-0.37979614423312413,0.01922013939554881,-0.003589696084768397,-0.07864976335245241,-0.008158049022344906,-0.0034702721733853347,-0.010327557607774856,0.006844079549126146,0.0,-0.007102908557505751,-0.03761729525680656,-0.010258974412849517,0.00679470705600246,-0.015492383669742645,-0.023918030344347866,-0.03912908292651601,9.589372905526722e-06,0.0,-0.006241419024702377,-0.021046714267524736,-0.0021042662744964304,-0.013991617694733473,-0.002647094241978349,-0.014902521779822056,-0.01490808732286028,0.0011962599380580929,-0.009502629210847671,-0.011096281696895565,-0.05650224197956712,-0.02769665704094902,-0.009997970509036978,-0.0052007619644167296,-0.020567734578942568,-0.007311845260436734,-0.0018822870060833355,-0.04938736797366319,-0.0003026132477328865,-0.0010259983783592226,-0.001356664837818219,-0.001599536323263844,0.3027176754720647,0.0038305911313674945,-0.006308477628184121,0.0,-0.02160181185904307,0.0007327062221014636,-0.0398316822212612,-0.015907460508516918,-0.005095907440292033,0.10223146939257637,-0.014051637106576302,-0.025062479696560044,-0.008673104728988872,-0.0008182425613581295,-0.010699729927494768,0.004715182029861944,-0.008236171144184255,-0.030127424373560894,-0.02624823455406522,-0.016763327499775382,-0.009663003684644306,0.08033228404700121,-0.0008128333144618825,0.0,-0.02522229089035818,-0.0015668788045689547,-0.00032577720639317704,0.0,-0.0041609106512310885,0.0,-0.014706920879736945,0.11629634486997743,0.053677696173219255,-0.003442344832863856,0.0,-0.011100528830064306
0.8785817688331319,0.0016771445599156596,0.02048634050605607,0.0694038058318833,0.6604298375384576,0.044279742753888275,0.5591307621250784,0.10318350702755406,0.46235886653465447,0.021965422307960707,0.019482560097536083,0.20329820796098652,0.0031570629018859587,0.0014408630487185042,0.018056380973215373,0.0010021314509265132,0.0,-0.010205153811628924,-0.038472802907384494,0.12803924198191918,0.006461535739401269,0.004228583940317216,-0.0022043026730320585,0.04152163739942212,3.5717417566462524e-05,0.0,-0.0012124965702225768,-0.03255150240155913,-0.0017797500820027562,-0.008269038560113722,0.0015667405003849154,0.012709064063111373,-0.006869557556611145,0.004275158467158433,0.002512028564591901,0.028784363723877566,0.030493651336300855,0.013385732410137414,0.009352553252761903,0.03745286142205398,-0.0065036115081173965,-0.02091115517167111,0.003905145697006715,-0.012825376710841463,-0.0004631421371651723,0.003404045835821713,-0.0008585208776585385,0.005429864107400678,0.3143607630470833,-0.0016109163434531054,-0.008132989472620396,0.0,-0.005549839013041184,0.002380485277456927,-0.02946903975485642,-0.021086877342730355,-0.0038717905067179857,0.16431147554520292,-0.010697895335348262,-0.012517177249135529,-0.0036678252992756073,-0.0033371461325978624,0.010699729927494774,0.0012747148268204955,-0.0022319693398014312,0.019013625200239387,0.04751658654595575,-0.007730214912370154,-0.004864618664359549,0.10745725180378027,0.0023957740896767554,0.0,-0.01872957049697959,-0.005330648270868314,0.0002832845272984141,0.0,-0.004113410963538004,0.0,-0.00451409595549549,0.08129756178287931,0.10932073315203532,-0.009904995571720993,0.0,0.021065793027825592
-0.6758155091272555,-0.04319817677380008,-0.018326521140254147,-0.05441624160095046,-0.4605196511181378,-0.03724324565113578,-0.4023592664359278,-0.10044914208212377,-0.3552023046162125,0.01565744428241519,-0.008494404261317156,-0.13255344245838013,-0.008158049022344906,-0.0036345585159726825,-0.0069095240293817325,-0.0014374416183994656,0.0,0.01234257947933428,-0.022702794655155047,-0.033158927252452446,-0.0075400837687370215,-0.004914255567635233,-0.024675979026476627,-0.022215441094712747,2.1876560473130247e-05,0.0,0.011075755633098308,-0.009376931277804151,0.0042151834680434945,-0.013873080955906853,-0.0028019860539535354,-0.021954125278710677,0.018422518613340443,0.0011962599380580929,-0.013529765646639422,-0.02371761836455649,-0.019127529137864946,-0.008328206853800625,0.0021261578565189634,-0.035222549393894846,-0.020567734578942568,0.020061783103654394,0.0005997655122851292,0.06081654643337675,-0.0003206435499911891,0.00015116922880030817,-0.004336068066075437,-0.001599536323263844,-0.21812547370282054,-0.007859417588523931,-0.011239085330868315,0.0,0.010113590768801788,0.0006526094314763149,-0.020864094693425896,-0.003742363434177864,-0.008724560431330776,-0.1173570897161466,-0.019342869167045546,-0.03689013160735801,-0.0033197108037602407,0.0008509722638124547,-0.0019882053866934753,-0.0015933935335256189,0.009278483830798753,-0.015838527351214698,-0.031900591874416365,-0.021636085388878214,-0.007201875856640084,-0.07726821151811393,-0.0008128333144618825,0.0,-0.011575126511409465,-0.0008745370072012777,0.000548334238451879,0.0,-0.012043254898426958,0.0,0.04044403241927659,-0.04974687902849094,-0.08430082784402357,0.0031538897080993613,0.0,-0.01893373643194824
1.0800861874665224,-0.034183001064698744,-0.026661386383455474,0.049209883861473305,0.5852127025721792,0.04027444234318344,0.5398155056090942,0.07085351180945783,0.5304205554024594,-0.01023100932441609,0.0055327317099155586,-0.09906128241949404,-0.001574907375796573,0.0024186745450867487,0.018592440350733666,0.00015349912050095305,0.0,0.014629455693125508,0.022738020909157254,-0.024164310447211648,-0.000823679359726412,-0.005176350964488168,-0.0022043026730320585,0.043390002783369394,-6.683024378747147e-05,0.0,-0.001706739421960515,0.029735597643248304,0.004846489314406339,0.01910893465994116,0.002358935866994822,-0.007944869862765172,-0.005795278500590702,0.004275158467158433,0.008384169248025517,-0.016287542971995153,-0.06225714750872444,-0.026438566062594718,-0.009634915293226853,-0.01339698608626895,-0.005549117562303376,0.014095570021852742,-0.0070292622546120915,-0.0027114936783517803,-0.0011396114591344358,-0.001174464610796705,0.001428772341567408,-0.007058823339620875,0.10988159238312512,0.0022437763355239683,0.008128071923448532,0.0,-0.012078377970661807,-0.0007631279016931574,0.003913590589455554,0.021783405045602913,-0.004319257897848573,-0.010564160435741227,-0.00023062996313287336,-0.012185181299245,-0.007976423910344282,-0.0033371461325978624,-0.010699729927494768,0.004715182029861944,-0.004792405823146426,-0.030318364642232427,-0.027058908239043455,-0.015481047028306365,-0.008437217729533208,0.09290989503009518,-0.0032669646677410194,0.0,-0.029529321735180157,0.003807605907763077,-0.00032577720639317704,0.0,-0.0041609106512310885,0.0,-0.005194884889057065,0.07134155089773352,0.03041604494408212,0.009143661052843345,0.0,0.025739918825890766
-0.7080913779203936,0.024910556313263728,-0.018326521140254147,-0.05187407814060511,-0.5047124736543027,-0.0376055415974077,-0.4428376751738524,-0.10624815198415412,-0.36153960564604076,0.02432951089327206,3.1881403654171817e-05,-0.1391183965227113,0.009413133487321038,0.0070467311177201345,0.007620152381148902,-0.0014374416183994656,0.0,0.003691109717719205,0.009601242543017932,-0.03857145393320092,-0.018610629370092054,0.003899384878443782,0.019684154328551248,0.012634567369182743,-0.00011959502793898111,0.0,-0.006479698048202663,-0.009376931277804151,-0.002038421500588351,-0.007307490717789507,0.006584831983117479,-0.022966814384339937,-0.012112737710445722,0.0011962599380580929,-0.012667445249736477,-0.025234897189740233,0.009096997458273913,0.004284270314106546,0.013733772432728473,0.02829674672485686,-0.011821179227144298,0.001869403633455865,0.0005997655122851292,-0.016332257136372277,-0.0003206435499911891,0.000482771379961236,-0.0019009674452076233,0.0012304125563568037,-0.236634761220123,-0.007859417588523931,-0.010394581376250933,0.0,0.004495804361310599,0.0006526094314763149,-0.021679857593700527,-0.003742363434177864,-0.010861865836957151,-0.12922417793227495,-0.019184352556577338,-0.03689013160735801,-0.0020168374392528637,-0.0008182425613581295,-0.003342241813838169,0.0012747148268204955,0.0003894702925372664,0.013901326246810909,-0.03300552019905543,-0.03042573135593874,-0.009416988771339379,-0.08267029483887905,0.0005960777639387122,0.0,-0.009154083853013473,-0.0008745370072012777,0.0017424043892535455,0.0,-0.012043254898426958,0.0,0.03204007125053315,-0.08089905644113161,-0.07431691478281745,0.00315659360642223,0.0,-0.030115116415235614
1.0948375435172424,-0.034504781646609015,-0.026661386383455474,0.04785683334398984,0.5864023666862461,0.037445945803460945,0.5075524968479671,0.06860963396203348,0.5453983749657618,-0.022187717499217385,0.022443963799916488,0.0688637935892002,-0.0027361211816344967,0.0070467311177201345,0.018031511188661788,0.00015349912050095305,0.0,0.01027783268654587,0.03271336068583415,-0.06406233305923428,-0.0007883154165208392,-0.004804187562181907,-0.001794142153920349,0.043390002783369394,0.0002442980184226484,0.0,0.0027759603043625747,-0.03248036540414116,0.004846489314406339,0.01910893465994116,0.0019345813063809782,-0.007944869862765172,-0.005795278500590702,0.004275158467158433,0.008384169248025517,-0.01627192203279908,-0.023491529419734623,-0.026438566062594718,0.019545597364340576,-0.01339698608626895,-0.005549117562303376,0.012300447990307196,-0.0070292622546120915,-0.003446056848986133,-0.0011396114591344358,-0.003770762612859616,-0.0013613647369321007,-0.007058823339620875,0.004620844364153503,0.0022437763355239683,0.0054227760826056825,0.0,-0.007565680148929322,-0.0007631279016931574,-0.00822901934481769,-0.021086877342730355,-0.004082992342404103,-0.13411968368611146,0.002154039773539916,-0.012457483474080223,-0.008199499185132377,-0.0008182425613581295,-0.010699729927494768,0.004715182029861944,0.003844813551451183,-0.028215973026169374,-0.027058908239043455,-0.012139364149530308,-0.008437217729533208,0.07620686478872103,-0.0032669646677410194,0.0,-0.029939362477749434,-0.005330648270868314,0.0005354959544128946,0.0,-0.0041609106512310885,0.0,-0.005194884889057065,0.08591273556679863,-0.05674319040156051,0.00922199779908086,0.0,0.02350861996931295
