model,score_val,eval_metric,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
WeightedEnsemble_L2,0.9292265000000001,roc_auc,2.235353469848633,5758.482622623444,0.0007092952728271484,0.2838129997253418,2,True,109
ExtraTrees_r197_BAG_L1,0.9178102499999999,roc_auc,0.22260713577270508,0.9396994113922119,0.22260713577270508,0.9396994113922119,1,True,89
ExtraTrees_r42_BAG_L1,0.917723625,roc_auc,0.21998977661132812,0.8208765983581543,0.21998977661132812,0.8208765983581543,1,True,20
ExtraTreesEntr_BAG_L1,0.9173845,roc_auc,0.2523226737976074,1.059039831161499,0.2523226737976074,1.059039831161499,1,True,7
RandomForestEntr_BAG_L1,0.91612625,roc_auc,0.22551512718200684,0.9266946315765381,0.22551512718200684,0.9266946315765381,1,True,4
RandomForestGini_BAG_L1,0.915111375,roc_auc,0.2146899700164795,0.8052103519439697,0.2146899700164795,0.8052103519439697,1,True,3
ExtraTrees_r49_BAG_L1,0.9141086249999999,roc_auc,0.2245175838470459,1.112910270690918,0.2245175838470459,1.112910270690918,1,True,54
ExtraTreesGini_BAG_L1,0.9141086249999999,roc_auc,0.23511695861816406,0.9551670551300049,0.23511695861816406,0.9551670551300049,1,True,6
RandomForest_r166_BAG_L1,0.9131111249999999,roc_auc,0.21797776222229004,1.2581841945648193,0.21797776222229004,1.2581841945648193,1,True,74
RandomForest_r16_BAG_L1,0.9128993750000001,roc_auc,0.21684813499450684,5.668622255325317,0.21684813499450684,5.668622255325317,1,True,92
ExtraTrees_r126_BAG_L1,0.912031,roc_auc,0.2305605411529541,1.1303021907806396,0.2305605411529541,1.1303021907806396,1,True,97
ExtraTrees_r172_BAG_L1,0.911745875,roc_auc,0.21512508392333984,0.6801548004150391,0.21512508392333984,0.6801548004150391,1,True,34
RandomForest_r15_BAG_L1,0.9117325000000001,roc_auc,0.21575570106506348,3.881767511367798,0.21575570106506348,3.881767511367798,1,True,79
RandomForest_r39_BAG_L1,0.9105844999999999,roc_auc,0.2109668254852295,4.054170370101929,0.2109668254852295,4.054170370101929,1,True,43
RandomForest_r195_BAG_L1,0.909998375,roc_auc,0.23242783546447754,4.149508953094482,0.23242783546447754,4.149508953094482,1,True,24
