model,score_val,eval_metric,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
CatBoost_r143_BAG_L2,0.8674609929078014,roc_auc,2.639134645462036,100.33280062675476,0.02539849281311035,9.433090686798096,2,True,172
CatBoost_r9_BAG_L2,0.8674609929078014,roc_auc,2.644700765609741,133.8997004032135,0.03096461296081543,42.999990463256836,2,True,116
NeuralNetTorch_r87_BAG_L2,0.8672836879432625,roc_auc,2.797032356262207,107.45331835746765,0.18329620361328125,16.553608417510986,2,True,170
NeuralNetTorch_r185_BAG_L1,0.8664822695035462,roc_auc,0.18784618377685547,41.91936755180359,0.18784618377685547,41.91936755180359,1,True,76
CatBoost_r5_BAG_L2,0.8664113475177305,roc_auc,2.6373238563537598,95.0907335281372,0.023587703704833984,4.191023588180542,2,True,169
LightGBMXT_BAG_L2,0.86622695035461,roc_auc,5.189764976501465,97.51416563987732,2.576028823852539,6.614455699920654,2,True,101
LightGBM_r30_BAG_L2,0.8659007092198582,roc_auc,4.846905946731567,98.59807586669922,2.2331697940826416,7.698365926742554,2,True,167
CatBoost_r167_BAG_L2,0.8657446808510639,roc_auc,2.638922929763794,100.445716381073,0.025186777114868164,9.546006441116333,2,True,144
LightGBM_r96_BAG_L2,0.8655177304964539,roc_auc,4.995441198348999,96.58116030693054,2.3817050457000732,5.681450366973877,2,True,117
CatBoost_r13_BAG_L2,0.8653475177304965,roc_auc,2.6411030292510986,114.20708990097046,0.02736687660217285,23.307379961013794,2,True,123
CatBoost_r49_BAG_L2,0.8653191489361702,roc_auc,2.6404776573181152,95.20481872558594,0.026741504669189453,4.3051087856292725,2,True,153
NeuralNetTorch_r86_BAG_L1,0.8651914893617022,roc_auc,0.18742942810058594,26.15886354446411,0.18742942810058594,26.15886354446411,1,True,30
ExtraTrees_r172_BAG_L2,0.8651063829787233,roc_auc,2.7095961570739746,91.97446656227112,0.09586000442504883,1.0747566223144531,2,True,134
NeuralNetTorch_r14_BAG_L2,0.8650921985815603,roc_auc,2.7953951358795166,100.57445526123047,0.18165898323059082,9.674745321273804,2,True,137
ExtraTrees_r42_BAG_L2,0.8649645390070924,roc_auc,2.705214500427246,92.06948781013489,0.09147834777832031,1.1697778701782227,2,True,120
CatBoost_r50_BAG_L2,0.8649219858156029,roc_auc,2.6384923458099365,97.34946012496948,0.024756193161010742,6.449750185012817,2,True,131
LightGBM_r130_BAG_L2,0.8646099290780143,roc_auc,4.97493052482605,96.44054388999939,2.361194372177124,5.540833950042725,2,True,129
CatBoost_r70_BAG_L2,0.8643404255319149,roc_auc,2.6423654556274414,107.91914963722229,0.028629302978515625,17.019439697265625,2,True,140
NeuralNetTorch_r30_BAG_L1,0.86377304964539,roc_auc,0.20161962509155273,99.68654870986938,0.20161962509155273,99.68654870986938,1,True,28
CatBoost_r86_BAG_L2,0.8636170212765958,roc_auc,2.6434860229492188,109.74838209152222,0.02974987030029297,18.84867215156555,2,True,150
CatBoost_r69_BAG_L2,0.8631347517730497,roc_auc,2.6376073360443115,96.05674481391907,0.023871183395385742,5.157034873962402,2,True,135
XGBoost_r31_BAG_L2,0.8612624113475178,roc_auc,2.637791633605957,97.04697608947754,0.02405548095703125,6.147266149520874,2,True,175
NeuralNetTorch_r71_BAG_L2,0.8611914893617022,roc_auc,2.796828269958496,96.42604327201843,0.1830921173095703,5.526333332061768,2,True,171
CatBoost_BAG_L2,0.8610212765957446,roc_auc,2.6406586170196533,98.08153295516968,0.02692246437072754,7.181823015213013,2,True,105
RandomForest_r127_BAG_L2,0.8610070921985815,roc_auc,2.702850103378296,92.00079250335693,0.08911395072937012,1.1010825634002686,2,True,156
NeuralNetTorch_r41_BAG_L2,0.8609929078014184,roc_auc,2.8202457427978516,107.86829447746277,0.20650959014892578,16.968584537506104,2,True,146
NeuralNetTorch_r30_BAG_L2,0.8609787234042553,roc_auc,2.8055710792541504,113.72883558273315,0.1918349266052246,22.82912564277649,2,True,128
NeuralNetTorch_BAG_L2,0.8603120567375888,roc_auc,2.798924684524536,107.1994981765747,0.18518853187561035,16.299788236618042,2,True,110
CatBoost_r177_BAG_L2,0.8598865248226951,roc_auc,2.640984058380127,98.05176758766174,0.027247905731201172,7.152057647705078,2,True,112
ExtraTreesGini_BAG_L2,0.859645390070922,roc_auc,2.704969644546509,92.06491279602051,0.09123349189758301,1.1652028560638428,2,True,106
ExtraTrees_r49_BAG_L2,0.859645390070922,roc_auc,2.706149101257324,92.28052020072937,0.09241294860839844,1.380810260772705,2,True,154
NeuralNetTorch_r87_BAG_L1,0.8593971631205675,roc_auc,0.18611907958984375,52.26267671585083,0.18611907958984375,52.26267671585083,1,True,70
NeuralNetTorch_r135_BAG_L1,0.8592624113475177,roc_auc,0.1892690658569336,67.55598521232605,0.1892690658569336,67.55598521232605,1,True,95
NeuralNetTorch_r158_BAG_L2,0.858808510638298,roc_auc,2.8041696548461914,110.77458930015564,0.19043350219726562,19.874879360198975,2,True,149
NeuralNetTorch_BAG_L1,0.8586737588652482,roc_auc,0.1848771572113037,47.64996290206909,0.1848771572113037,47.64996290206909,1,True,10
LightGBM_r143_BAG_L2,0.8581702127659574,roc_auc,5.358819007873535,98.34899497032166,2.7450828552246094,7.44928503036499,2,True,155
NeuralNetTorch_r86_BAG_L2,0.8580992907801418,roc_auc,2.829359769821167,109.93718338012695,0.2156236171722412,19.037473440170288,2,True,130
LightGBM_BAG_L2,0.8579716312056738,roc_auc,5.337623357772827,97.98920106887817,2.7238872051239014,7.089491128921509,2,True,102
CatBoost_r128_BAG_L2,0.8579007092198582,roc_auc,2.649838924407959,129.9286651611328,0.0361027717590332,39.02895522117615,2,True,161
LightGBM_r188_BAG_L2,0.8566666666666667,roc_auc,4.752293586730957,101.84951615333557,2.1385574340820312,10.949806213378906,2,True,125
LightGBM_r94_BAG_L2,0.8566524822695035,roc_auc,5.272563457489014,96.27303171157837,2.658827304840088,5.373321771621704,2,True,159
RandomForest_r39_BAG_L2,0.8559219858156029,roc_auc,2.7028279304504395,91.79868578910828,0.08909177780151367,0.8989758491516113,2,True,143
NeuralNetTorch_r76_BAG_L1,0.8558865248226951,roc_auc,0.1854410171508789,19.19365930557251,0.1854410171508789,19.19365930557251,1,True,88
ExtraTreesEntr_BAG_L2,0.8557801418439717,roc_auc,2.707746982574463,92.06798648834229,0.09401082992553711,1.1682765483856201,2,True,107
NeuralNetFastAI_r134_BAG_L2,0.8553900709219857,roc_auc,2.6830031871795654,109.52509045600891,0.06926703453063965,18.625380516052246,2,True,157
XGBoost_r89_BAG_L2,0.8550354609929078,roc_auc,2.632873058319092,94.6876630783081,0.019136905670166016,3.7879531383514404,2,True,127
NeuralNetTorch_r31_BAG_L2,0.8548652482269503,roc_auc,2.8168230056762695,103.89448308944702,0.20308685302734375,12.994773149490356,2,True,163
XGBoost_r98_BAG_L2,0.854468085106383,roc_auc,2.744556188583374,108.71779656410217,0.13082003593444824,17.818086624145508,2,True,147
NeuralNetTorch_r41_BAG_L1,0.8543262411347519,roc_auc,0.19952750205993652,57.049379110336304,0.19952750205993652,57.049379110336304,1,True,46
RandomForest_r195_BAG_L2,0.854304964539007,roc_auc,2.7000732421875,91.94687366485596,0.08633708953857422,1.047163724899292,2,True,124
LightGBM_r196_BAG_L2,0.8538156028368794,roc_auc,4.8995935916900635,107.97547578811646,2.2858574390411377,17.07576584815979,2,True,142
LightGBM_r161_BAG_L2,0.8533758865248228,roc_auc,4.850123167037964,101.91770696640015,2.236387014389038,11.017997026443481,2,True,138
NeuralNetTorch_r143_BAG_L1,0.853276595744681,roc_auc,0.2026832103729248,64.27062630653381,0.2026832103729248,64.27062630653381,1,True,60
NeuralNetFastAI_r156_BAG_L2,0.8526666666666667,roc_auc,2.684309244155884,109.14559674263,0.07057309150695801,18.24588680267334,2,True,141
LightGBM_r131_BAG_L2,0.8524680851063831,roc_auc,4.768502473831177,101.21673393249512,2.154766321182251,10.317023992538452,2,True,114
LightGBM_r15_BAG_L2,0.8512482269503546,roc_auc,4.846001386642456,99.30490255355835,2.2322652339935303,8.405192613601685,2,True,148
NeuralNetFastAI_r65_BAG_L2,0.8507517730496454,roc_auc,2.6854352951049805,110.25671553611755,0.07169914245605469,19.35700559616089,2,True,165
NeuralNetTorch_r158_BAG_L1,0.8498297872340426,roc_auc,0.18657469749450684,59.3345947265625,0.18657469749450684,59.3345947265625,1,True,49
NeuralNetFastAI_r145_BAG_L2,0.8495319148936169,roc_auc,2.6574954986572266,97.4218864440918,0.04375934600830078,6.522176504135132,2,True,126
NeuralNetTorch_r121_BAG_L1,0.8495248226950354,roc_auc,0.20090889930725098,55.16870856285095,0.20090889930725098,55.16870856285095,1,True,90
NeuralNetTorch_r79_BAG_L1,0.8481985815602836,roc_auc,0.1846785545349121,47.285500288009644,0.1846785545349121,47.285500288009644,1,True,13
RandomForestGini_BAG_L2,0.8467375886524822,roc_auc,2.704551935195923,91.96837306022644,0.09081578254699707,1.0686631202697754,2,True,103
RandomForestEntr_BAG_L2,0.8464822695035461,roc_auc,2.7041900157928467,91.94398903846741,0.0904538631439209,1.0442790985107422,2,True,104
XGBoost_r33_BAG_L2,0.8452765957446808,roc_auc,2.638746738433838,100.0542380809784,0.02501058578491211,9.154528141021729,2,True,119
XGBoost_r194_BAG_L2,0.8450921985815603,roc_auc,2.7253737449645996,96.40433597564697,0.11163759231567383,5.504626035690308,2,True,133
NeuralNetFastAI_BAG_L2,0.8442411347517731,roc_auc,2.6559925079345703,94.21381282806396,0.04225635528564453,3.3141028881073,2,True,108
NeuralNetFastAI_r138_BAG_L1,0.8436879432624114,roc_auc,0.0380556583404541,8.34832239151001,0.0380556583404541,8.34832239151001,1,True,84
NeuralNetFastAI_r191_BAG_L2,0.8429503546099291,roc_auc,2.6577394008636475,95.21650767326355,0.04400324821472168,4.316797733306885,2,True,115
XGBoost_r49_BAG_L2,0.8419858156028368,roc_auc,2.6381540298461914,97.1246087551117,0.024417877197265625,6.224898815155029,2,True,168
NeuralNetTorch_r71_BAG_L1,0.8411914893617021,roc_auc,0.1963024139404297,11.322372436523438,0.1963024139404297,11.322372436523438,1,True,71
XGBoost_BAG_L2,0.8405531914893617,roc_auc,2.63390851020813,94.66864824295044,0.0201723575592041,3.7689383029937744,2,True,109
NeuralNetTorch_r197_BAG_L1,0.8400709219858156,roc_auc,0.1990034580230713,20.852746963500977,0.1990034580230713,20.852746963500977,1,True,52
NeuralNetTorch_r31_BAG_L1,0.839255319148936,roc_auc,0.18625402450561523,23.31163263320923,0.18625402450561523,23.31163263320923,1,True,63
NeuralNetTorch_r14_BAG_L1,0.8390212765957448,roc_auc,0.18303442001342773,45.70304274559021,0.18303442001342773,45.70304274559021,1,True,37
RandomForest_r166_BAG_L2,0.8361773049645389,roc_auc,2.7038891315460205,92.37508249282837,0.09015297889709473,1.475372552871704,2,True,174
NeuralNetFastAI_r11_BAG_L2,0.8348794326241135,roc_auc,2.6553902626037598,97.20391869544983,0.041654109954833984,6.304208755493164,2,True,132
NeuralNetFastAI_r95_BAG_L2,0.8316170212765958,roc_auc,2.6569607257843018,97.05242085456848,0.04322457313537598,6.152710914611816,2,True,145
LightGBMLarge_BAG_L2,0.8292907801418439,roc_auc,5.064669370651245,109.00307393074036,2.4509332180023193,18.10336399078369,2,True,111
NeuralNetTorch_r22_BAG_L1,0.8277375886524823,roc_auc,0.21497154235839844,65.23853778839111,0.21497154235839844,65.23853778839111,1,True,18
NeuralNetFastAI_r156_BAG_L1,0.8273758865248226,roc_auc,0.061684370040893555,24.49307131767273,0.061684370040893555,24.49307131767273,1,True,41
NeuralNetFastAI_r145_BAG_L1,0.8253475177304964,roc_auc,0.04084181785583496,7.6785993576049805,0.04084181785583496,7.6785993576049805,1,True,26
NeuralNetFastAI_r127_BAG_L1,0.822354609929078,roc_auc,0.062142133712768555,16.780574798583984,0.062142133712768555,16.780574798583984,1,True,91
NeuralNetFastAI_r103_BAG_L2,0.8214751773049644,roc_auc,2.6540215015411377,93.79489493370056,0.040285348892211914,2.8951849937438965,2,True,136
NeuralNetFastAI_r191_BAG_L1,0.8199574468085107,roc_auc,0.03794741630554199,5.00167441368103,0.03794741630554199,5.00167441368103,1,True,15
LightGBM_r121_BAG_L1,0.8183262411347518,roc_auc,2.0676932334899902,11.587975263595581,2.0676932334899902,11.587975263595581,1,True,85
LightGBM_BAG_L1,0.8173758865248227,roc_auc,2.142087459564209,6.969428777694702,2.142087459564209,6.969428777694702,1,True,2
CatBoost_r69_BAG_L1,0.8162836879432624,roc_auc,0.0198824405670166,6.756938219070435,0.0198824405670166,6.756938219070435,1,True,35
CatBoost_r9_BAG_L1,0.8161702127659575,roc_auc,0.02356433868408203,48.554219245910645,0.02356433868408203,48.554219245910645,1,True,16
CatBoost_BAG_L1,0.8161134751773049,roc_auc,0.01984691619873047,9.453598976135254,0.01984691619873047,9.453598976135254,1,True,5
NeuralNetFastAI_r172_BAG_L1,0.8158156028368795,roc_auc,0.06027078628540039,18.79499077796936,0.06027078628540039,18.79499077796936,1,True,86
LightGBM_r188_BAG_L1,0.8154326241134752,roc_auc,2.4644224643707275,12.277495622634888,2.4644224643707275,12.277495622634888,1,True,25
CatBoost_r12_BAG_L1,0.8144255319148935,roc_auc,0.019698619842529297,15.878649234771729,0.019698619842529297,15.878649234771729,1,True,94
NeuralNetFastAI_r134_BAG_L1,0.8142978723404255,roc_auc,0.06928491592407227,30.041341543197632,0.06928491592407227,30.041341543197632,1,True,57
CatBoost_r128_BAG_L1,0.8134326241134753,roc_auc,0.023827075958251953,45.47601079940796,0.023827075958251953,45.47601079940796,1,True,61
ExtraTrees_r42_BAG_L1,0.8129929078014184,roc_auc,0.09192013740539551,1.1597814559936523,0.09192013740539551,1.1597814559936523,1,True,20
