model,score_val,eval_metric,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
WeightedEnsemble_L2,0.6358227848101266,roc_auc,2.990628242492676,9.453133583068848,0.0003476142883300781,0.011123180389404297,2,True,3
CatBoost_BAG_L1,0.6253164556962025,roc_auc,0.01898980140686035,5.468296051025391,0.01898980140686035,5.468296051025391,1,True,2
LightGBM_BAG_L1,0.5181012658227847,roc_auc,2.9712908267974854,3.9737143516540527,2.9712908267974854,3.9737143516540527,1,True,1
